date;product_id;customer_id;quantity;price;text
2023.07.01;;C0015;134;2530;invoice mismatch qty??P010reorder_flag=1 ???
2021.08.05;;C0009;126;1189;invoice mismatch qty??P022WH-02 stock_flag=LOW
2023.10.29;;C0007;170;1256;LOT#?? unstable temp logP008batch-check FAIL
2026.06.24;;C0006;140;2789;shipment_delay?? carrier=??P010storage temp?? 20C??
2022.08.02;;C0009;126;1189;shipment_delay?? carrier=??P027invoice mismatch qty??
2022.05.09;;C0009;126;1189;batch-check FAILP042shipment_delay?? carrier=??
2022.01.31;;C0027;235;1080;batch-check FAILP031promo RX?? code invalid
2025.06.22;;C0003;140;2789;INV?? missing-line / batch exp??P012LOT#?? unstable temp log
2025.03.19;;C0019;91;1256;exp_date?? unclear ###P041INV?? missing-line / batch exp??
2026.04.23;;C0008;126;1189;INV?? missing-line / batch exp??P047reorder_flag=1 ???
2026.06.30;;C0016;141;2789;INV?? missing-line / batch exp??P017WH-03 stock_flag=LOW
2024.01.02;;C0029;14;691;WH-02 stock_flag=LOWP043exp_date?? unclear ###
2025.04.28;;C0026;141;2789;exp_date?? unclear ###P010batch-check FAIL
2024.01.02;;C0005;13;691;reorder_flag=1 ???P046invoice mismatch qty??
2026.12.03;;C0011;279;1090;LOT#?? unstable temp logP008storage temp?? 22C??
2025.09.07;;C0028;37;1256;promo RX?? code invalidP035shipment_delay?? carrier=??
2024.11.25;;C0012;279;1090;exp_date?? unclear ###P050promo RX?? code invalid
2024.02.29;;C0012;278;1090;shipment_delay?? carrier=??P008INV?? missing-line / qty mismatch??
2024.10.05;;C0010;165;1256;promo RX?? code invalidP005reorder_flag=1 ???
2024.04.11;;C0008;126;1189;WH-02 stock_flag=LOWP027WH-04 stock_flag=LOW
2023.02.23;;C0022;235;1080;exp_date?? unclear ###P042batch-check FAIL
2026.09.17;;C0001;141;2789;exp_date?? unclear ###P039LOT#?? unstable temp log
2025.02.25;;C0012;278;1090;LOT#?? unstable temp logP023storage temp?? 21C??
2023.06.08;;C0007;126;1189;batch-check FAILP018invoice mismatch qty??
2025.03.03;;C0008;142;2789;LOT#?? unstable temp logP025shipment_delay?? carrier=??
2024.10.24;;C0001;134;2530;storage temp?? 22C??P025promo RX?? code invalid
2024.07.14;;C0007;126;1189;INV?? missing-line / batch exp??P022exp_date?? unclear ###
2024.04.15;;C0007;126;1189;shipment_delay?? carrier=??P035INV?? missing-line / batch exp??
2022.10.28;;C0028;39;1256;exp_date?? unclear ###P031reorder_flag=1 ???
2022.02.08;;C0002;235;1080;promo RX?? code invalidP032WH-01 stock_flag=LOW
2025.06.06;;C0007;126;1189;LOT#?? unstable temp logP013batch-check FAIL
2021.03.23;;C0024;170;1256;reorder_flag=1 ???P027reorder_flag=1 ???
2021.12.21;;C0004;238;2405;reorder_flag=1 ???P014INV?? missing-line / batch exp??
2025.08.05;;C0007;126;1189;shipment_delay?? carrier=??P034exp_date?? unclear ###
2022.01.13;;C0020;235;1080;LOT#?? unstable temp logP031WH-02 stock_flag=LOW
2024.06.15;;C0020;135;2530;promo RX?? code invalidP038invoice mismatch qty??
2026.12.20;;C0004;142;2789;invoice mismatch qty??P040shipment_delay?? carrier=??
2023.03.10;;C0028;45;1256;storage temp?? 22C??P047storage temp?? 22C??
2022.07.19;;C0027;13;2405;LOT#?? unstable temp logP014promo RX?? code invalid
2021.05.10;;C0007;265;2405;shipment_delay?? carrier=??P014LOT#?? unstable temp log
2024.01.21;;C0026;135;2530;INV?? missing-line / batch exp??P028reorder_flag=1 ???
2025.05.24;;C0006;126;1189;reorder_flag=1 ???P042WH-03 stock_flag=LOW
2024.07.12;;C0006;126;1189;storage temp?? 22C??P035batch-check FAIL
2023.03.04;;C0023;92;1256;exp_date?? unclear ###P047storage temp?? 18C??
2023.07.21;;C0001;265;711;storage temp?? 22C??P043invoice mismatch qty??
2024.01.03;;C0001;14;688;invoice mismatch qty??P043shipment_delay?? carrier=??
2024.06.28;;C0005;135;2530;INV?? missing-line / batch exp??P028INV?? missing-line / batch exp??
2024.01.04;;C0024;9;690;reorder_flag=1 ???P024promo RX?? code invalid
2025.06.07;;C0012;142;2789;batch-check FAILP039reorder_flag=1 ???
2025.01.11;;C0012;278;1090;exp_date?? unclear ###P044LOT#?? unstable temp log
2024.01.08;;C0019;28;690;storage temp?? 22C??P029WH-04 stock_flag=LOW
2025.05.17;;C0028;142;2789;WH-02 stock_flag=LOWP004exp_date?? unclear ###
2023.07.21;;C0018;132;711;promo RX?? code invalidP046batch-check FAIL
2025.10.22;;C0009;58;1256;exp_date?? unclear ###P042invoice mismatch qty??
2023.11.12;;C0001;135;2530;storage temp?? 22C??P033storage temp?? 22C??
2025.10.17;;C0024;143;2789;WH-02 stock_flag=LOWP021shipment_delay?? carrier=??
2025.11.24;;C0012;278;1090;invoice mismatch qty??P018promo RX?? code invalid
2024.05.04;;C0026;135;2530;WH-02 stock_flag=LOWP015INV?? missing-line / qty mismatch??
2022.01.04;;C0027;156;2405;reorder_flag=1 ???P015reorder_flag=1 ???
2025.02.11;;C0012;251;1090;exp_date?? unclear ###P050WH-01 stock_flag=LOW
2024.03.31;;C0006;180;1256;storage temp?? 22C??P026batch-check FAIL
2022.09.23;;C0024;79;1256;invoice mismatch qty??P041LOT#?? unstable temp log
2024.01.08;;C0012;9;690;storage temp?? 22C??P046storage temp?? 19C??
2025.01.31;;C0012;248;1090;storage temp?? 22C??P011invoice mismatch qty??
2024.02.18;;C0012;248;1090;shipment_delay?? carrier=??P042shipment_delay?? carrier=??
2025.11.08;;C0012;235;1090;storage temp?? 22C??P023promo RX?? code invalid
2023.12.21;;C0030;235;1080;exp_date?? unclear ###P037exp_date?? unclear ###
2025.06.14;;C0005;126;1189;batch-check FAILP031INV?? missing-line / batch exp??
2024.06.13;;C0027;135;2530;storage temp?? 22C??P004reorder_flag=1 ???
2025.07.31;;C0005;126;1189;batch-check FAILP003WH-02 stock_flag=LOW
2024.01.10;;C0012;235;1090;invoice mismatch qty??P027batch-check FAIL
2021.03.29;;C0013;122;1256;WH-02 stock_flag=LOWP031storage temp?? 22C??
2024.09.01;;C0030;135;2530;INV?? missing-line / batch exp??P021invoice mismatch qty??
2024.01.08;;C0002;13;687;WH-02 stock_flag=LOWP030shipment_delay?? carrier=??
2026.06.14;;C0005;126;1189;LOT#?? unstable temp logP042promo RX?? code invalid
2024.05.31;;C0003;136;2530;invoice mismatch qty??P040LOT#?? unstable temp log
2025.11.21;;C0012;235;1090;batch-check FAILP042INV?? missing-line / batch exp??
2022.04.06;;C0016;87;2405;LOT#?? unstable temp logP015reorder_flag=1 ???
2023.06.18;;C0005;126;1189;batch-check FAILP041WH-03 stock_flag=LOW
2025.10.30;;C0017;143;2789;shipment_delay?? carrier=??P040exp_date?? unclear ###
2026.08.24;;C0020;143;2789;promo RX?? code invalidP021batch-check FAIL
2021.09.19;;C0001;166;1189;INV?? missing-line / batch exp??P032invoice mismatch qty??
2025.09.28;;C0029;143;2789;exp_date?? unclear ###P039storage temp?? 21C??
2025.06.20;;C0005;126;1189;shipment_delay?? carrier=??P005shipment_delay?? carrier=??
2024.05.25;;C0005;126;1189;reorder_flag=1 ???P032promo RX?? code invalid
2023.07.22;;C0017;52;711;exp_date?? unclear ###P029INV?? missing-line / qty mismatch??
2023.02.08;;C0029;136;2530;shipment_delay?? carrier=??P021reorder_flag=1 ???
2026.05.16;;C0004;126;1189;storage temp?? 22C??P041WH-04 stock_flag=LOW
2024.10.19;;C0006;109;1256;promo RX?? code invalidP007batch-check FAIL
2023.03.27;;C0007;27;1256;shipment_delay?? carrier=??P006LOT#?? unstable temp log
2024.01.09;;C0028;13;691;invoice mismatch qty??P046storage temp?? 23C??
2021.06.20;;C0004;19;2405;shipment_delay?? carrier=??P015invoice mismatch qty??
2022.05.01;;C0004;126;1189;shipment_delay?? carrier=??P008shipment_delay?? carrier=??
2024.01.17;;C0021;137;2530;exp_date?? unclear ###P009promo RX?? code invalid
2025.04.03;;C0002;143;2789;INV?? missing-line / batch exp??P012exp_date?? unclear ###
2026.01.22;;C0012;222;1090;batch-check FAILP049INV?? missing-line / batch exp??
2024.08.15;;C0003;126;1189;batch-check FAILP006reorder_flag=1 ???
2025.09.29;;C0015;144;2789;batch-check FAILP015WH-01 stock_flag=LOW
2024.02.03;;C0030;137;2530;storage temp?? 22C??P012batch-check FAIL
2021.05.11;;C0003;126;1189;storage temp?? 22C??P022storage temp?? 22C??
2021.02.02;;C0008;71;2405;reorder_flag=1 ???P015invoice mismatch qty??
2023.01.11;;C0013;137;2530;storage temp?? 22C??P039shipment_delay?? carrier=??
2023.07.23;;C0016;294;711;invoice mismatch qty??P046promo RX?? code invalid
2026.06.07;;C0026;144;2789;INV?? missing-line / batch exp??P012LOT#?? unstable temp log
2022.05.30;;C0002;126;1189;reorder_flag=1 ???P013INV?? missing-line / batch exp??
2026.02.12;;C0026;144;2789;reorder_flag=1 ???P040reorder_flag=1 ???
2023.07.24;;C0016;52;711;batch-check FAILP024WH-02 stock_flag=LOW
2023.10.16;;C0019;50;1256;storage temp?? 22C??P020exp_date?? unclear ###
2023.12.28;;C0008;235;3551,52;exp_date?? unclear ###P037batch-check FAIL
2022.09.27;;C0022;141;2405;reorder_flag=1 ???P015invoice mismatch qty??
2026.05.26;;C0014;144;2789;shipment_delay?? carrier=??P038storage temp?? 20C??
2025.02.01;;C0012;235;1090;invoice mismatch qty??P034shipment_delay?? carrier=??
2023.02.07;;C0009;235;3772,55;LOT#?? unstable temp logP007promo RX?? code invalid
2021.06.06;;C0002;126;1189;LOT#?? unstable temp logP023INV?? missing-line / qty mismatch??
2023.06.25;;C0002;126;1189;LOT#?? unstable temp logP045reorder_flag=1 ???
2022.02.05;;C0009;235;1080;storage temp?? 22C??P016WH-03 stock_flag=LOW
2024.09.06;;C0027;138;2530;invoice mismatch qty??P009batch-check FAIL
2025.09.04;;C0011;170;1256;invoice mismatch qty??P036LOT#?? unstable temp log
2024.05.06;;C0026;138;2530;batch-check FAILP014storage temp?? 22C??
2025.07.15;;C0017;144;2789;batch-check FAILP015invoice mismatch qty??
2022.08.27;;C0002;126;1189;promo RX?? code invalidP013shipment_delay?? carrier=??
2026.02.20;;C0012;231;1090;promo RX?? code invalidP006promo RX?? code invalid
2023.05.16;;C0002;126;1189;promo RX?? code invalidP050exp_date?? unclear ###
2023.07.25;;C0024;293;733;promo RX?? code invalidP030INV?? missing-line / batch exp??
2023.07.06;;C0002;126;1189;exp_date?? unclear ###P035reorder_flag=1 ???
2023.07.30;;C0010;256;711;INV?? missing-line / batch exp??P029WH-04 stock_flag=LOW
2026.08.02;;C0001;126;1254;invoice mismatch qty??P045batch-check FAIL
2023.08.01;;C0009;241;798;exp_date?? unclear ###P043storage temp?? 19C??
2023.02.27;;C0002;138;2530;storage temp?? 22C??P004invoice mismatch qty??
2026.02.22;;C0012;231;1090;promo RX?? code invalidP016shipment_delay?? carrier=??
2025.10.19;;C0006;95;1256;batch-check FAILP018promo RX?? code invalid
2026.04.01;;C0024;144;2789;invoice mismatch qty??P015LOT#?? unstable temp log
2023.02.10;;C0009;138;2530;LOT#?? unstable temp logP039INV?? missing-line / batch exp??
2023.04.09;;C0001;126;1189;INV?? missing-line / batch exp??P049reorder_flag=1 ???
2021.09.16;;C0026;5;1189;invoice mismatch qty??P047WH-01 stock_flag=LOW
2025.04.29;;C0015;145;2789;LOT#?? unstable temp logP021exp_date?? unclear ###
2023.06.04;;C0001;126;1189;LOT#?? unstable temp logP018batch-check FAIL
2026.06.28;;C0023;145;2789;promo RX?? code invalidP017invoice mismatch qty??
2026.06.24;;C0028;127;1254;INV?? missing-line / batch exp??P003storage temp?? 22C??
2022.10.20;;C0029;88;1256;shipment_delay?? carrier=??P035shipment_delay?? carrier=??
2026.11.25;;C0012;234;1090;reorder_flag=1 ???P031promo RX?? code invalid
2026.07.04;;C0027;127;1256;invoice mismatch qty??P027INV?? missing-line / qty mismatch??
2023.08.03;;C0022;144;798;promo RX?? code invalidP046reorder_flag=1 ???
2021.05.05;;C0026;127;1189;invoice mismatch qty??P023WH-02 stock_flag=LOW
2023.02.21;;C0019;138;2530;LOT#?? unstable temp logP015batch-check FAIL
2021.08.10;;C0025;127;1321;promo RX?? code invalidP035LOT#?? unstable temp log
2024.05.02;;C0025;138;2530;promo RX?? code invalidP009storage temp?? 21C??
2024.08.19;;C0018;138;2530;invoice mismatch qty??P014invoice mismatch qty??
2025.08.19;;C0025;127;1189;invoice mismatch qty??P018shipment_delay?? carrier=??
2021.10.24;;C0004;101;1189;invoice mismatch qty??P049promo RX?? code invalid
2024.08.20;;C0005;139;2530;exp_date?? unclear ###P001exp_date?? unclear ###
2024.06.02;;C0027;139;2530;WH-02 stock_flag=LOWP012INV?? missing-line / batch exp??
2022.05.12;;C0022;127;1321;exp_date?? unclear ###P005reorder_flag=1 ???
2021.09.29;;C0011;151;1189;promo RX?? code invalidP036WH-03 stock_flag=LOW
2025.08.09;;C0004;145;2789;invoice mismatch qty??P021batch-check FAIL
2024.04.08;;C0021;127;1254;shipment_delay?? carrier=??P041storage temp?? 22C??
2022.01.07;;C0006;134;2405;shipment_delay?? carrier=??P015invoice mismatch qty??
2026.12.23;;C0012;234;1090;reorder_flag=1 ???P042shipment_delay?? carrier=??
2026.02.14;;C0012;234;1090;reorder_flag=1 ???P023promo RX?? code invalid
2021.05.20;;C0018;127;1189;INV?? missing-line / batch exp??P049LOT#?? unstable temp log
2024.02.22;;C0007;139;2530;promo RX?? code invalidP012INV?? missing-line / batch exp??
2023.08.05;;C0018;141;711;promo RX?? code invalidP046reorder_flag=1 ???
2023.04.26;;C0012;127;1256;LOT#?? unstable temp logP045WH-04 stock_flag=LOW
2022.08.10;;C0012;31;2405;INV?? missing-line / batch exp??P015exp_date?? unclear ###
2024.01.27;;C0027;139;2530;shipment_delay?? carrier=??P025batch-check FAIL
2024.07.21;;C0017;139;2530;INV?? missing-line / batch exp??P012invoice mismatch qty??
2022.07.26;;C0011;127;1256;promo RX?? code invalidP049storage temp?? 23C??
2023.12.02;;C0019;235;2207,69;shipment_delay?? carrier=??P049shipment_delay?? carrier=??
2021.11.09;;C0004;290;2405;invoice mismatch qty??P015promo RX?? code invalid
2025.08.06;;C0026;145;2789;shipment_delay?? carrier=??P009INV?? missing-line / qty mismatch??
2025.05.30;;C0010;127;1254;shipment_delay?? carrier=??P037reorder_flag=1 ???
2025.10.18;;C0030;145;2789;batch-check FAILP004WH-01 stock_flag=LOW
2025.04.05;;C0010;127;1200;exp_date?? unclear ###P044batch-check FAIL
2022.11.16;;C0005;235;2361,25;promo RX?? code invalidP031LOT#?? unstable temp log
2026.07.09;;C0023;145;2789;storage temp?? 22C??P010storage temp?? 22C??
2026.11.30;;C0012;235;1090;batch-check FAILP020invoice mismatch qty??
2023.02.10;;C0014;235;1080;storage temp?? 22C??P023shipment_delay?? carrier=??
2025.05.13;;C0008;127;1189;invoice mismatch qty??P036promo RX?? code invalid
2024.02.12;;C0012;225;1090;LOT#?? unstable temp logP027exp_date?? unclear ###
2023.08.07;;C0006;162;711;exp_date?? unclear ###P029INV?? missing-line / batch exp??
2025.02.14;;C0012;225;1090;reorder_flag=1 ???P032reorder_flag=1 ???
2023.08.31;;C0004;127;1200;shipment_delay?? carrier=??P031WH-02 stock_flag=LOW
2022.12.10;;C0003;235;2352,81;promo RX?? code invalidP013batch-check FAIL
2026.03.29;;C0025;145;2789;reorder_flag=1 ???P004storage temp?? 20C??
2022.09.14;;C0024;131;1256;storage temp?? 22C??P023invoice mismatch qty??
2022.08.09;;C0003;127;1189;storage temp?? 22C??P008shipment_delay?? carrier=??
2026.05.05;;C0029;128;1321;promo RX?? code invalidP007promo RX?? code invalid
2022.02.25;;C0023;235;1080;shipment_delay?? carrier=??P022LOT#?? unstable temp log
2022.03.13;;C0006;50;1256;exp_date?? unclear ###P027INV?? missing-line / batch exp??
2022.02.09;;C0009;235;1080;reorder_flag=1 ???P027reorder_flag=1 ???
2023.06.17;;C0028;128;1256;reorder_flag=1 ???P035WH-03 stock_flag=LOW
2023.08.08;;C0025;95;805;invoice mismatch qty??P046exp_date?? unclear ###
2023.04.16;;C0005;139;2530;reorder_flag=1 ???P015batch-check FAIL
2023.08.08;;C0006;222;711;WH-02 stock_flag=LOWP046invoice mismatch qty??
2023.02.18;;C0011;235;1080;exp_date?? unclear ###P027storage temp?? 22C??
2022.06.29;;C0018;128;1189;WH-02 stock_flag=LOWP034shipment_delay?? carrier=??
2023.02.11;;C0003;235;1080;storage temp?? 22C??P022promo RX?? code invalid
2021.09.19;;C0001;200;1189;INV?? missing-line / batch exp??P022INV?? missing-line / qty mismatch??
2021.07.24;;C0009;23;2405;LOT#?? unstable temp logP015reorder_flag=1 ???
2021.11.02;;C0027;8;2405;INV?? missing-line / batch exp??P015WH-04 stock_flag=LOW
2026.12.01;;C0001;145;2789;batch-check FAILP040batch-check FAIL
2025.01.05;;C0012;234;1090;invoice mismatch qty??P049LOT#?? unstable temp log
2024.01.14;;C0025;14;688;storage temp?? 22C??P046storage temp?? 21C??
2022.10.19;;C0020;76;2405;LOT#?? unstable temp logP015invoice mismatch qty??
2024.06.22;;C0007;140;2530;invoice mismatch qty??P001shipment_delay?? carrier=??
2023.08.09;;C0019;64;805;reorder_flag=1 ???P046promo RX?? code invalid
2021.09.29;;C0013;149;1189;storage temp?? 22C??P013exp_date?? unclear ###
2021.05.08;;C0016;128;1321;promo RX?? code invalidP027INV?? missing-line / batch exp??
2023.07.17;;C0008;140;2530;storage temp?? 22C??P014reorder_flag=1 ???
2023.10.15;;C0024;140;2530;INV?? missing-line / batch exp??P009WH-01 stock_flag=LOW
2022.02.20;;C0006;235;1080;invoice mismatch qty??P036batch-check FAIL
2021.06.21;;C0012;128;1189;LOT#?? unstable temp logP016reorder_flag=1 ???
2024.02.24;;C0012;234;1090;promo RX?? code invalidP003INV?? missing-line / batch exp??
2025.06.18;;C0011;128;1189;promo RX?? code invalidP013exp_date?? unclear ###
2022.07.09;;C0007;128;1256;reorder_flag=1 ???P006WH-02 stock_flag=LOW
2025.01.03;;C0012;234;1090;INV?? missing-line / batch exp??P007invoice mismatch qty??
2025.07.27;;C0006;128;1200;exp_date?? unclear ###P049shipment_delay?? carrier=??
2023.01.01;;C0010;235;1080;invoice mismatch qty??P047storage temp?? 22C??
2021.11.13;;C0014;50;2405;batch-check FAILP015promo RX?? code invalid
2021.10.11;;C0019;126;1189;INV?? missing-line / batch exp??P022LOT#?? unstable temp log
2025.01.30;;C0012;234;1090;reorder_flag=1 ???P005reorder_flag=1 ???
2026.06.08;;C0020;146;2789;INV?? missing-line / batch exp??P021WH-03 stock_flag=LOW
2025.11.07;;C0017;235;1758,67;batch-check FAILP007batch-check FAIL
2022.02.23;;C0006;235;1080;invoice mismatch qty??P050storage temp?? 18C??
2021.06.22;;C0001;128;1189;LOT#?? unstable temp logP036invoice mismatch qty??
2021.03.04;;C0020;170;1256;LOT#?? unstable temp logP023shipment_delay?? carrier=??
2025.06.30;;C0028;129;1256;INV?? missing-line / batch exp??P026INV?? missing-line / batch exp??
2023.08.11;;C0018;192;798;invoice mismatch qty??P046promo RX?? code invalid
2026.03.03;;C0006;189;1256;storage temp?? 22C??P006reorder_flag=1 ???
2021.12.06;;C0010;141;2405;INV?? missing-line / batch exp??P015LOT#?? unstable temp log
2022.11.07;;C0016;159;2405;invoice mismatch qty??P015WH-04 stock_flag=LOW
2023.08.11;;C0017;167;711;promo RX?? code invalidP024exp_date?? unclear ###
2022.04.04;;C0028;213;2405;LOT#?? unstable temp logP015batch-check FAIL
2023.03.14;;C0028;195;1256;reorder_flag=1 ???P006invoice mismatch qty??
2023.08.11;;C0009;228;711;shipment_delay?? carrier=??P030storage temp?? 22C??
2022.07.27;;C0028;129;1189;batch-check FAILP035shipment_delay?? carrier=??
2023.08.16;;C0011;67;711;batch-check FAILP030promo RX?? code invalid
2026.07.16;;C0023;146;2789;reorder_flag=1 ???P002INV?? missing-line / qty mismatch??
2021.04.01;;C0026;129;1189;INV?? missing-line / batch exp??P048reorder_flag=1 ???
2023.04.02;;C0025;129;1256;reorder_flag=1 ???P031WH-01 stock_flag=LOW
2024.03.31;;C0023;140;2530;shipment_delay?? carrier=??P017batch-check FAIL
2024.08.12;;C0024;140;2530;storage temp?? 22C??P021LOT#?? unstable temp log
2024.02.13;;C0012;234;1090;storage temp?? 22C??P027storage temp?? 19C??
2023.05.20;;C0024;129;1321;storage temp?? 22C??P037invoice mismatch qty??
2022.09.18;;C0024;38;1256;promo RX?? code invalidP026shipment_delay?? carrier=??
2023.06.14;;C0022;129;1200;invoice mismatch qty??P047promo RX?? code invalid
2023.02.01;;C0013;235;1080;INV?? missing-line / batch exp??P013exp_date?? unclear ###
2025.09.05;;C0022;170;1256;invoice mismatch qty??P037INV?? missing-line / batch exp??
2021.10.20;;C0020;161;1200;storage temp?? 22C??P044reorder_flag=1 ???
2026.08.15;;C0022;129;1189;storage temp?? 22C??P045WH-02 stock_flag=LOW
2022.08.24;;C0004;2;2405;INV?? missing-line / batch exp??P015batch-check FAIL
2026.05.07;;C0021;129;1321;storage temp?? 22C??P035storage temp?? 22C??
2026.07.03;;C0020;129;1254;storage temp?? 22C??P041invoice mismatch qty??
2024.10.13;;C0015;170;1256;batch-check FAILP036shipment_delay?? carrier=??
2023.10.28;;C0012;140;2530;reorder_flag=1 ???P033promo RX?? code invalid
2025.06.23;;C0018;129;1256;LOT#?? unstable temp logP018LOT#?? unstable temp log
2021.09.13;;C0002;198;1200;invoice mismatch qty??P045INV?? missing-line / batch exp??
2025.07.19;;C0016;129;1189;INV?? missing-line / batch exp??P027reorder_flag=1 ???
2024.06.22;;C0014;140;2530;LOT#?? unstable temp logP015WH-03 stock_flag=LOW
2024.01.15;;C0010;14;688;promo RX?? code invalidP030exp_date?? unclear ###
2025.01.19;;C0002;146;2789;reorder_flag=1 ???P040batch-check FAIL
2024.08.28;;C0010;140;2530;shipment_delay?? carrier=??P033invoice mismatch qty??
2023.03.18;;C0021;140;2530;storage temp?? 22C??P040storage temp?? 21C??
2022.08.08;;C0015;129;1200;LOT#?? unstable temp logP044shipment_delay?? carrier=??
2025.08.19;;C0015;129;1321;batch-check FAILP008promo RX?? code invalid
2022.01.18;;C0021;297;2405;reorder_flag=1 ???P015INV?? missing-line / qty mismatch??
2023.06.07;;C0014;129;1321;invoice mismatch qty??P037reorder_flag=1 ???
2025.07.02;;C0011;129;1321;storage temp?? 22C??P013WH-04 stock_flag=LOW
2024.12.23;;C0012;234;1090;invoice mismatch qty??P047batch-check FAIL
2024.03.02;;C0010;123;1256;storage temp?? 22C??P011LOT#?? unstable temp log
2022.02.01;;C0027;235;1080;INV?? missing-line / batch exp??P042storage temp?? 23C??
2023.04.12;;C0007;129;1189;invoice mismatch qty??P008invoice mismatch qty??
2024.02.24;;C0012;246;1090;batch-check FAILP041shipment_delay?? carrier=??
2022.06.27;;C0006;129;1200;LOT#?? unstable temp logP048promo RX?? code invalid
2024.01.15;;C0005;14;688;exp_date?? unclear ###P024exp_date?? unclear ###
2021.09.17;;C0017;198;1200;INV?? missing-line / batch exp??P049INV?? missing-line / batch exp??
2022.05.29;;C0005;129;1256;storage temp?? 22C??P026reorder_flag=1 ???
2026.06.13;;C0001;129;1321;LOT#?? unstable temp logP031WH-01 stock_flag=LOW
2024.03.04;;C0026;143;1256;batch-check FAILP027batch-check FAIL
2024.01.31;;C0026;235;2936,26;WH-02 stock_flag=LOWP013storage temp?? 22C??
2022.02.28;;C0011;3;2405;exp_date?? unclear ###P015invoice mismatch qty??
2022.02.18;;C0011;235;1080;shipment_delay?? carrier=??P044shipment_delay?? carrier=??
2021.01.03;;C0022;72;2405;reorder_flag=1 ???P015promo RX?? code invalid
2025.08.17;;C0009;147;2789;exp_date?? unclear ###P017LOT#?? unstable temp log
2021.08.26;;C0030;130;1321;exp_date?? unclear ###P044INV?? missing-line / batch exp??
2024.12.11;;C0017;140;2530;storage temp?? 22C??P021reorder_flag=1 ???
2025.04.14;;C0027;130;1256;LOT#?? unstable temp logP031WH-02 stock_flag=LOW
2023.01.08;;C0015;235;1080;batch-check FAILP036exp_date?? unclear ###
2025.02.19;;C0012;246;1090;reorder_flag=1 ???P035batch-check FAIL
2022.01.03;;C0018;235;1080;batch-check FAILP013invoice mismatch qty??
2023.08.17;;C0013;216;798;promo RX?? code invalidP046storage temp?? 20C??
2025.01.27;;C0012;246;1090;promo RX?? code invalidP042shipment_delay?? carrier=??
2025.05.13;;C0027;130;1189;reorder_flag=1 ???P032promo RX?? code invalid
2022.07.27;;C0026;130;1189;promo RX?? code invalidP045INV?? missing-line / qty mismatch??
2024.03.19;;C0005;140;2530;WH-02 stock_flag=LOWP015reorder_flag=1 ???
2021.11.24;;C0018;167;2405;LOT#?? unstable temp logP015WH-03 stock_flag=LOW
2024.01.16;;C0017;15;690;exp_date?? unclear ###P024batch-check FAIL
2022.08.07;;C0005;167;2405;exp_date?? unclear ###P015LOT#?? unstable temp log
2021.09.08;;C0001;198;1200;promo RX?? code invalidP035storage temp?? 22C??
2022.07.01;;C0026;130;1189;exp_date?? unclear ###P008invoice mismatch qty??
2026.07.12;;C0025;130;1321;LOT#?? unstable temp logP034shipment_delay?? carrier=??
2023.08.15;;C0025;130;1189;LOT#?? unstable temp logP037promo RX?? code invalid
2021.05.13;;C0011;291;2405;promo RX?? code invalidP015exp_date?? unclear ###
2023.01.25;;C0015;140;2530;batch-check FAILP021INV?? missing-line / batch exp??
2022.05.02;;C0022;130;1189;promo RX?? code invalidP031reorder_flag=1 ???
2026.03.05;;C0006;43;1256;exp_date?? unclear ###P050WH-04 stock_flag=LOW
2026.04.01;;C0021;130;1189;WH-02 stock_flag=LOWP022batch-check FAIL
2022.02.03;;C0016;20;2405;reorder_flag=1 ???P015storage temp?? 19C??
2025.07.13;;C0020;130;1321;batch-check FAILP008invoice mismatch qty??
2022.11.03;;C0004;149;2405;storage temp?? 22C??P015shipment_delay?? carrier=??
2025.10.01;;C0027;170;1256;storage temp?? 22C??P016promo RX?? code invalid
2022.04.24;;C0019;130;1256;batch-check FAILP048LOT#?? unstable temp log
2023.08.05;;C0008;141;2530;invoice mismatch qty??P033INV?? missing-line / batch exp??
2023.08.17;;C0015;203;711;invoice mismatch qty??P030reorder_flag=1 ???
2022.12.05;;C0003;119;2405;batch-check FAILP015WH-01 stock_flag=LOW
2023.01.31;;C0006;141;2530;invoice mismatch qty??P033exp_date?? unclear ###
2026.04.20;;C0025;131;1321;INV?? missing-line / batch exp??P045batch-check FAIL
2022.04.07;;C0025;131;1321;promo RX?? code invalidP032invoice mismatch qty??
2023.02.25;;C0025;235;1080;exp_date?? unclear ###P032storage temp?? 22C??
2026.01.15;;C0012;259;1090;batch-check FAILP022shipment_delay?? carrier=??
2026.11.14;;C0026;231;2978,19;batch-check FAILP048promo RX?? code invalid
2022.09.30;;C0026;108;2405;batch-check FAILP015INV?? missing-line / qty mismatch??
2026.08.18;;C0025;131;1189;exp_date?? unclear ###P044reorder_flag=1 ???
2023.07.29;;C0027;141;2530;exp_date?? unclear ###P040WH-02 stock_flag=LOW
2023.10.10;;C0016;170;1256;exp_date?? unclear ###P020batch-check FAIL
2021.09.24;;C0017;170;1200;storage temp?? 22C??P031LOT#?? unstable temp log
2023.02.08;;C0013;235;1080;LOT#?? unstable temp logP027storage temp?? 21C??
2023.08.20;;C0016;182;711;exp_date?? unclear ###P043invoice mismatch qty??
2024.01.29;;C0025;141;2530;batch-check FAILP010shipment_delay?? carrier=??
2026.01.11;;C0012;259;1090;storage temp?? 22C??P050promo RX?? code invalid
2026.03.08;;C0030;170;1256;promo RX?? code invalidP006exp_date?? unclear ###
